stimuli_file,mos,count,ci,std,factor,upscaler,base_img
./stimuli/BSRGAN/x2/IMG_20190505_194506274_HDR-EFFECTS_BSRGANx2.png,3.230769230769231,13,1.3196914905205928,1.0919284281983377,x2,BSRGAN,IMG_20190505_194506274_HDR-EFFECTS
./stimuli/BSRGAN/x2/IMG_20190513_210752882_BSRGANx2.png,3.357142857142857,14,0.9721941572763049,0.8418973861410954,x2,BSRGAN,IMG_20190513_210752882
./stimuli/BSRGAN/x2/IMG_20190517_142525721-EFFECTS_BSRGANx2.png,3.4285714285714284,14,1.0827249456049621,0.9376144618769908,x2,BSRGAN,IMG_20190517_142525721-EFFECTS
./stimuli/BSRGAN/x2/IMG_20190531_214259013_BSRGANx2.png,3.923076923076923,13,1.3477731778664483,1.1151635501529555,x2,BSRGAN,IMG_20190531_214259013
./stimuli/BSRGAN/x2/IMG_20190604_212833103_BSRGANx2.png,3.25,8,1.9478697991180591,1.164964745021435,x2,BSRGAN,IMG_20190604_212833103
./stimuli/BSRGAN/x2/IMG_20190831_145604539_BSRGANx2.png,3.9285714285714284,14,1.151588817455539,0.9972489631508746,x2,BSRGAN,IMG_20190831_145604539
./stimuli/BSRGAN/x2/IMG_20190901_161832305_BSRGANx2.png,3.8095238095238093,21,0.8451945389730242,0.9283882603225668,x2,BSRGAN,IMG_20190901_161832305
./stimuli/BSRGAN/x2/IMG_20191031_173218684_BSRGANx2.png,3.8823529411764706,17,0.9537739842085311,0.9275204136012635,x2,BSRGAN,IMG_20191031_173218684
./stimuli/BSRGAN/x2/IMG_20191101_115229045_BSRGANx2.png,3.727272727272727,11,1.215348464708149,0.9045340337332909,x2,BSRGAN,IMG_20191101_115229045
./stimuli/BSRGAN/x2/IMG_20191130_131452287_HDR_BSRGANx2.png,3.0625,16,0.9897479546633452,0.9287087810503355,x2,BSRGAN,IMG_20191130_131452287_HDR
./stimuli/BSRGAN/x2/IMG_20191130_144510482_BSRGANx2.png,3.6666666666666665,12,0.9892692614743739,0.7784989441615231,x2,BSRGAN,IMG_20191130_144510482
./stimuli/BSRGAN/x2/IMG_20191210_094007177_BSRGANx2.png,3.7222222222222223,18,0.953082915014638,0.9582800496696001,x2,BSRGAN,IMG_20191210_094007177
./stimuli/BSRGAN/x2/IMG_20200209_162238018_BSRGANx2.png,3.4285714285714284,14,1.3370666753938574,1.1578684470436789,x2,BSRGAN,IMG_20200209_162238018
./stimuli/BSRGAN/x2/IMG_20200816_124118257_HDR_BSRGANx2.png,4.166666666666667,12,0.7336617200276496,0.5773502691896257,x2,BSRGAN,IMG_20200816_124118257_HDR
./stimuli/BSRGAN/x2/IMG_20200819_124547156_BURST000_COVER_TOP_BSRGANx2.png,3.888888888888889,18,0.7542821987864796,0.7583952786593615,x2,BSRGAN,IMG_20200819_124547156_BURST000_COVER_TOP
./stimuli/BSRGAN/x2/IMG_20200906_194627870_BSRGANx2.png,3.7857142857142856,14,1.125851739394173,0.9749612559222293,x2,BSRGAN,IMG_20200906_194627870
./stimuli/BSRGAN/x2/IMG_20200928_164235267_HDR_BSRGANx2.png,3.076923076923077,13,1.4352491047387739,1.1875421719907089,x2,BSRGAN,IMG_20200928_164235267_HDR
./stimuli/BSRGAN/x2/IMG_20201127_182815_BSRGANx2.png,3.625,16,1.222877576415458,1.1474609652039003,x2,BSRGAN,IMG_20201127_182815
./stimuli/BSRGAN/x2/IMG_3049_0_BSRGANx2.png,2.2,15,0.9545993259834491,0.8618916073713346,x2,BSRGAN,IMG_3049_0
./stimuli/BSRGAN/x2/IMG_3867_4_BSRGANx2.png,3.3076923076923075,13,1.14493270737447,0.9473309334313419,x2,BSRGAN,IMG_3867_4
./stimuli/BSRGAN/x2/IMG_3995_BSRGANx2.png,3.375,16,0.9432316496303574,0.8850612031567836,x2,BSRGAN,IMG_3995
./stimuli/BSRGAN/x2/IMG_4110_BSRGANx2.png,4.2,10,1.6242785521333367,1.1352924243950935,x2,BSRGAN,IMG_4110
./stimuli/BSRGAN/x2/IMG_4140_BSRGANx2.png,3.6666666666666665,15,1.0808708936209697,0.9759000729485332,x2,BSRGAN,IMG_4140
./stimuli/BSRGAN/x2/IMG_4248_BSRGANx2.png,2.75,12,1.3409981811118064,1.0552897060221726,x2,BSRGAN,IMG_4248
./stimuli/BSRGAN/x2/IMG_4291_BSRGANx2.png,3.5,10,1.0116674383353828,0.7071067811865476,x2,BSRGAN,IMG_4291
./stimuli/BSRGAN/x2/IMG_4436_BSRGANx2.png,4.0,13,1.1032847630535514,0.9128709291752769,x2,BSRGAN,IMG_4436
./stimuli/BSRGAN/x2/IMG_4480_BSRGANx2.png,3.125,16,1.2833025646388219,1.2041594578792296,x2,BSRGAN,IMG_4480
./stimuli/BSRGAN/x2/IMG_4537_BSRGANx2.png,4.0,9,1.3313721081139067,0.8660254037844386,x2,BSRGAN,IMG_4537
./stimuli/BSRGAN/x2/IMG_4558_BSRGANx2.png,3.5384615384615383,13,1.0600017133742892,0.8770580193070292,x2,BSRGAN,IMG_4558
./stimuli/BSRGAN/x2/IMG_4884_BSRGANx2.png,3.1176470588235294,17,0.803325563719743,0.781213234429025,x2,BSRGAN,IMG_4884
./stimuli/BSRGAN/x2/IMG_4889_BSRGANx2.png,3.35,20,0.9734604913314717,1.0399898784932577,x2,BSRGAN,IMG_4889
./stimuli/BSRGAN/x2/IMG_4922__BSRGANx2.png,3.4,10,0.7388174355596737,0.5163977794943223,x2,BSRGAN,IMG_4922_
./stimuli/BSRGAN/x2/IMG_5003_BSRGANx2.png,3.8,15,0.6209130561225198,0.560611910581388,x2,BSRGAN,IMG_5003
./stimuli/BSRGAN/x2/IMG_5010_BSRGANx2.png,2.5384615384615383,13,1.6075721925996938,1.3301243435223526,x2,BSRGAN,IMG_5010
./stimuli/BSRGAN/x2/IMG_5045_BSRGANx2.png,3.5833333333333335,12,1.1440932155625019,0.90033663737852,x2,BSRGAN,IMG_5045
./stimuli/BSRGAN/x2/IMG_5050_BSRGANx2.png,3.533333333333333,15,1.0139467747548458,0.9154754164341269,x2,BSRGAN,IMG_5050
./stimuli/BSRGAN/x2/IMG_5099_BSRGANx2.png,3.375,8,1.5317999708498373,0.9161253813129043,x2,BSRGAN,IMG_5099
./stimuli/BSRGAN/x2/IMG_5127_BSRGANx2.png,3.3333333333333335,18,1.0234108797623254,1.0289915108550531,x2,BSRGAN,IMG_5127
./stimuli/BSRGAN/x2/IMG_5128_BSRGANx2.png,3.9444444444444446,18,0.9325103579861564,0.9375953110592338,x2,BSRGAN,IMG_5128
./stimuli/BSRGAN/x2/IMG_5150_BSRGANx2.png,2.25,12,1.4463306064847652,1.1381803659589922,x2,BSRGAN,IMG_5150
./stimuli/BSRGAN/x2/IMG_5170_BSRGANx2.png,3.933333333333333,15,0.6574680971807583,0.5936168397046636,x2,BSRGAN,IMG_5170
./stimuli/BSRGAN/x2/IMG_5188_BSRGANx2.png,3.8333333333333335,12,1.0608730944145774,0.8348471099367218,x2,BSRGAN,IMG_5188
./stimuli/BSRGAN/x2/IMG_5283_BSRGANx2.png,3.727272727272727,22,0.8292224472831662,0.9351250581921513,x2,BSRGAN,IMG_5283
./stimuli/BSRGAN/x2/IMG_5334_BSRGANx2.png,3.0625,16,1.3741238833574227,1.2893796958227628,x2,BSRGAN,IMG_5334
./stimuli/BSRGAN/x2/IMG_5359_BSRGANx2.png,4.111111111111111,18,0.7542821987864787,0.7583952786593613,x2,BSRGAN,IMG_5359
./stimuli/BSRGAN/x2/IMG_5391_BSRGANx2.png,2.6666666666666665,18,1.0234108797623254,1.0289915108550531,x2,BSRGAN,IMG_5391
./stimuli/BSRGAN/x2/IMG_5424_BSRGANx2.png,3.473684210526316,19,1.259669177574661,1.3067525929499,x2,BSRGAN,IMG_5424
./stimuli/BSRGAN/x2/IMG_5452_BSRGANx2.png,3.8,15,1.1987438104418735,1.082325538564332,x2,BSRGAN,IMG_5452
./stimuli/BSRGAN/x2/IMG_5484_BSRGANx2.png,3.533333333333333,15,0.9234964963302268,0.833809387832792,x2,BSRGAN,IMG_5484
./stimuli/BSRGAN/x2/IMG_5541_BSRGANx2.png,3.272727272727273,22,0.873211354955628,0.9847319278346618,x2,BSRGAN,IMG_5541
./stimuli/BSRGAN/x2/IMG_5549_BSRGANx2.png,3.9375,16,1.1324631670734124,1.0626225419530053,x2,BSRGAN,IMG_5549
./stimuli/BSRGAN/x2/IMG_5557_BSRGANx2.png,3.2857142857142856,14,1.055309737680604,0.9138735334633752,x2,BSRGAN,IMG_5557
./stimuli/BSRGAN/x2/IMG_5567_BSRGANx2.png,3.4705882352941178,17,1.2655699417681423,1.2307338795828047,x2,BSRGAN,IMG_5567
./stimuli/BSRGAN/x2/IMG_5571_BSRGANx2.png,3.5714285714285716,14,1.1736458736375464,1.0163498575623617,x2,BSRGAN,IMG_5571
./stimuli/BSRGAN/x2/IMG_5572_BSRGANx2.png,3.15,20,0.924877839971888,0.9880869341680844,x2,BSRGAN,IMG_5572
./stimuli/BSRGAN/x2/IMG_5656_BSRGANx2.png,3.7222222222222223,18,1.0122951488161878,1.0178151661369075,x2,BSRGAN,IMG_5656
./stimuli/BSRGAN/x2/IMG_5792_BSRGANx2.png,3.4545454545454546,11,1.1020350867043183,0.8201995322647243,x2,BSRGAN,IMG_5792
./stimuli/BSRGAN/x2/IMG_5936_BSRGANx2.png,3.5384615384615383,13,1.1692095988460132,0.9674179220468453,x2,BSRGAN,IMG_5936
./stimuli/BSRGAN/x2/IMG_5971_BSRGANx2.png,3.5,14,1.339803764594933,1.1602387022306428,x2,BSRGAN,IMG_5971
./stimuli/BSRGAN/x2/IMG_5971__BSRGANx2.png,3.466666666666667,15,1.3149361943615179,1.1872336794093272,x2,BSRGAN,IMG_5971_
./stimuli/BSRGAN/x2/IMG_5982_BSRGANx2.png,3.3636363636363638,11,1.620464619610865,1.2060453783110545,x2,BSRGAN,IMG_5982
./stimuli/BSRGAN/x2/IMG_5983_BSRGANx2.png,3.8,15,1.1232739825043367,1.0141851056742202,x2,BSRGAN,IMG_5983
./stimuli/BSRGAN/x2/IMG_5984_BSRGANx2.png,3.909090909090909,11,1.526594643406328,1.1361818036340359,x2,BSRGAN,IMG_5984
./stimuli/BSRGAN/x2/IMG_6010_BSRGANx2.png,3.066666666666667,15,1.2880063206061259,1.162919151265879,x2,BSRGAN,IMG_6010
./stimuli/BSRGAN/x2/IMG_6177_golden_2_BSRGANx2.png,3.6842105263157894,19,0.9118235245370143,0.9459053029269173,x2,BSRGAN,IMG_6177_golden_2
./stimuli/BSRGAN/x2/IMG_6215_california_BSRGANx2.png,3.909090909090909,11,1.1168281658876746,0.8312094145936334,x2,BSRGAN,IMG_6215_california
./stimuli/BSRGAN/x2/IMG_6222_BSRGANx2.png,3.5,14,1.1767631324444228,1.0190493307301363,x2,BSRGAN,IMG_6222
./stimuli/BSRGAN/x2/IMG_6255__BSRGANx2.png,3.1666666666666665,12,1.6104136828777387,1.2673044646258473,x2,BSRGAN,IMG_6255_
./stimuli/BSRGAN/x2/IMG_6258__BSRGANx2.png,3.409090909090909,22,0.8505010077180293,0.9591211706105854,x2,BSRGAN,IMG_6258_
./stimuli/BSRGAN/x2/IMG_6314_BSRGANx2.png,2.923076923076923,13,1.3477731778664488,1.1151635501529555,x2,BSRGAN,IMG_6314
./stimuli/BSRGAN/x2/IMG_6426_BSRGANx2.png,3.625,16,0.9432316496303574,0.8850612031567836,x2,BSRGAN,IMG_6426
./stimuli/BSRGAN/x2/IMG_6454_BSRGANx2.png,3.3125,16,1.274050082285945,1.1954775893619531,x2,BSRGAN,IMG_6454
./stimuli/BSRGAN/x2/IMG_6457_BSRGANx2.png,3.1818181818181817,11,1.0087310908124127,0.7507571935295483,x2,BSRGAN,IMG_6457
./stimuli/BSRGAN/x2/IMG_6790_BSRGANx2.png,4.2,15,1.0423541415802995,0.9411239481143201,x2,BSRGAN,IMG_6790
./stimuli/BSRGAN/x2/IMG_6819_BSRGANx2.png,3.75,20,0.7962762564095947,0.8506963092234007,x2,BSRGAN,IMG_6819
./stimuli/BSRGAN/x2/IMG_6837_BSRGANx2.png,3.3684210526315788,19,1.1228172330936026,1.1647854507156372,x2,BSRGAN,IMG_6837
./stimuli/BSRGAN/x2/IMG_6838_BSRGANx2.png,3.8,10,1.1285622744017885,0.7888106377466155,x2,BSRGAN,IMG_6838
./stimuli/BSRGAN/x2/IMG_6909_BSRGANx2.png,3.8181818181818183,11,1.1741381653325793,0.8738628975053029,x2,BSRGAN,IMG_6909
./stimuli/BSRGAN/x2/IMG_6945_BSRGANx2.png,2.4545454545454546,11,1.7377547067760084,1.2933395813657267,x2,BSRGAN,IMG_6945
./stimuli/BSRGAN/x2/IMG_6970_BSRGANx2.png,3.3333333333333335,15,0.9965137256332417,0.8997354108424374,x2,BSRGAN,IMG_6970
./stimuli/BSRGAN/x2/IMG_6976_BSRGANx2.png,3.8823529411764706,17,0.881764360324985,0.8574929257125442,x2,BSRGAN,IMG_6976
./stimuli/BSRGAN/x2/IMG_7057_BSRGANx2.png,3.5,18,1.1939793597227126,1.200490095997562,x2,BSRGAN,IMG_7057
./stimuli/BSRGAN/x2/IMG_7141_BSRGANx2.png,3.75,20,0.7360907330006508,0.7863975156570492,x2,BSRGAN,IMG_7141
./stimuli/BSRGAN/x2/IMG_7187_BSRGANx2.png,3.7777777777777777,9,1.8476480333988454,1.2018504251546631,x2,BSRGAN,IMG_7187
./stimuli/BSRGAN/x2/IMG_7392__BSRGANx2.png,3.9285714285714284,14,1.151588817455539,0.9972489631508746,x2,BSRGAN,IMG_7392_
./stimuli/BSRGAN/x2/IMG_7450_BSRGANx2.png,3.8125,16,0.8889916376852103,0.8341662504161466,x2,BSRGAN,IMG_7450
./stimuli/BSRGAN/x2/IMG_7455_BSRGANx2.png,3.95,20,0.47776575384575715,0.5104177855340405,x2,BSRGAN,IMG_7455
./stimuli/BSRGAN/x2/IMG_7579_BSRGANx2.png,3.5714285714285716,14,1.4117006139121555,1.2224996910042534,x2,BSRGAN,IMG_7579
./stimuli/BSRGAN/x2/IMG_7595_BSRGANx2.png,3.3846153846153846,13,1.523848474598645,1.2608503439122305,x2,BSRGAN,IMG_7595
./stimuli/BSRGAN/x2/IMG_7640_BSRGANx2.png,4.0,17,0.8905383511573866,0.8660254037844386,x2,BSRGAN,IMG_7640
./stimuli/BSRGAN/x2/IMG_7663_BSRGANx2.png,3.7142857142857144,14,0.83867513657027,0.7262730392025629,x2,BSRGAN,IMG_7663
./stimuli/BSRGAN/x2/IMG_7753_BSRGANx2.png,3.3333333333333335,12,1.5641720427258425,1.2309149097933272,x2,BSRGAN,IMG_7753
./stimuli/BSRGAN/x2/IMG_7758_BSRGANx2.png,3.076923076923077,13,1.3477731778664488,1.1151635501529555,x2,BSRGAN,IMG_7758
./stimuli/BSRGAN/x2/IMG_7817_BSRGANx2.png,3.3636363636363638,22,0.888667623111778,1.0021621646864365,x2,BSRGAN,IMG_7817
./stimuli/BSRGAN/x2/IMG_7893_BSRGANx2.png,3.8823529411764706,17,0.9537739842085311,0.9275204136012635,x2,BSRGAN,IMG_7893
./stimuli/BSRGAN/x2/IMG_7955_BSRGANx2.png,3.6363636363636362,11,1.24206261124539,0.9244162777371754,x2,BSRGAN,IMG_7955
./stimuli/BSRGAN/x2/IMG_8098_BSRGANx2.png,3.6,10,1.3822008576196176,0.9660917830792958,x2,BSRGAN,IMG_8098
./stimuli/BSRGAN/x2/IMG_8736_BSRGANx2.png,3.8421052631578947,19,0.9779607187743458,1.0145145470035761,x2,BSRGAN,IMG_8736
./stimuli/BSRGAN/x2/IMG_8740_BSRGANx2.png,3.076923076923077,13,1.2542109413089166,1.0377490433255416,x2,BSRGAN,IMG_8740
./stimuli/BSRGAN/x2/IMG_8774_BSRGANx2.png,4.266666666666667,15,0.7794270858213981,0.7037315505489969,x2,BSRGAN,IMG_8774
./stimuli/BSRGAN/x2/IMG_8868_BSRGANx2.png,3.888888888888889,18,0.8953717028442112,0.9002541398626663,x2,BSRGAN,IMG_8868
./stimuli/BSRGAN/x2/IMG_8886_BSRGANx2.png,3.466666666666667,15,0.9234964963302268,0.833809387832792,x2,BSRGAN,IMG_8886
./stimuli/BSRGAN/x2/IMG_8890_BSRGANx2.png,3.3,10,1.1778674831431832,0.8232726023485646,x2,BSRGAN,IMG_8890
./stimuli/BSRGAN/x2/IMG_8917_BSRGANx2.png,3.6,10,1.2064838201285286,0.8432740427115678,x2,BSRGAN,IMG_8917
./stimuli/BSRGAN/x2/IMG_8918_BSRGANx2.png,3.642857142857143,14,1.249245958991143,1.0818177620697813,x2,BSRGAN,IMG_8918
./stimuli/BSRGAN/x2/IMG_8948_BSRGANx2.png,3.642857142857143,14,1.072526367187939,0.928782731664065,x2,BSRGAN,IMG_8948
./stimuli/BSRGAN/x2/IMG_8968_BSRGANx2.png,3.7142857142857144,14,0.9531669914408138,0.8254203058555569,x2,BSRGAN,IMG_8968
./stimuli/BSRGAN/x2/IMG_9065_BSRGANx2.png,3.4166666666666665,12,1.3770045348200486,1.0836246694508318,x2,BSRGAN,IMG_9065
./stimuli/BSRGAN/x2/IMG_9320_BSRGANx2.png,3.5,12,1.149427012381548,0.9045340337332909,x2,BSRGAN,IMG_9320
./stimuli/BSRGAN/x2/IMG_9326_BSRGANx2.png,3.9473684210526314,19,0.9353583232995382,0.9703197760719182,x2,BSRGAN,IMG_9326
./stimuli/BSRGAN/x2/IMG_9401_BSRGANx2.png,3.923076923076923,13,1.2542109413089166,1.0377490433255416,x2,BSRGAN,IMG_9401
./stimuli/BSRGAN/x2/IMG_9671_BSRGANx2.png,4.0,14,1.2810974322702293,1.1094003924504583,x2,BSRGAN,IMG_9671
./stimuli/BSRGAN/x2/MG_9035_BSRGANx2.png,2.888888888888889,18,0.7542821987864796,0.7583952786593615,x2,BSRGAN,MG_9035
./stimuli/BSRGAN/x2/MG_9163_BSRGANx2.png,3.4705882352941178,17,1.212225577891068,1.1788578719900635,x2,BSRGAN,MG_9163
./stimuli/BSRGAN/x2/MG_9166_BSRGANx2.png,3.5,16,1.02958794600648,0.9660917830792959,x2,BSRGAN,MG_9166
./stimuli/BSRGAN/x2/MG_9180_BSRGANx2.png,3.5,12,1.0136993416605122,0.7977240352174656,x2,BSRGAN,MG_9180
./stimuli/BSRGAN/x2/MG_9215_BSRGANx2.png,3.0526315789473686,19,1.0884120065790288,1.1290942392774796,x2,BSRGAN,MG_9215
./stimuli/BSRGAN/x2/OUT_8905_BSRGANx2.png,3.4166666666666665,12,1.1440932155625019,0.90033663737852,x2,BSRGAN,OUT_8905
./stimuli/BSRGAN/x2/blume_BSRGANx2.png,4.0,14,1.0127964476418048,0.8770580193070292,x2,BSRGAN,blume
./stimuli/BSRGAN/x4/01_IMG_9678_BSRGAN.png,3.0714285714285716,14,1.317747875062218,1.1411388181101378,x4,BSRGAN,01_IMG_9678
./stimuli/BSRGAN/x4/01_IMG_9832_BSRGAN.png,3.3333333333333335,15,1.1591049011968426,1.0465362369445672,x4,BSRGAN,01_IMG_9832
./stimuli/BSRGAN/x4/01_IMG_9943_BSRGAN.png,3.1578947368421053,19,1.4102808861350473,1.4629938062729393,x4,BSRGAN,01_IMG_9943
./stimuli/BSRGAN/x4/01_IMG_9988_BSRGAN.png,2.473684210526316,19,0.9835016170460982,1.0202625507753482,x4,BSRGAN,01_IMG_9988
./stimuli/BSRGAN/x4/01_IMG_9996_BSRGAN.png,3.4210526315789473,19,1.215764699382686,1.261207070569223,x4,BSRGAN,01_IMG_9996
./stimuli/BSRGAN/x4/02_IMG_0047_BSRGAN.png,3.0588235294117645,17,1.283868287923406,1.2485285456935955,x4,BSRGAN,02_IMG_0047
./stimuli/BSRGAN/x4/02_IMG_0278_BSRGAN.png,3.1176470588235294,17,1.4025320743079295,1.3639259941972874,x4,BSRGAN,02_IMG_0278
./stimuli/BSRGAN/x4/IMG-20151029-WA0005_BSRGAN.png,3.0,15,1.2558584911183033,1.1338934190276817,x4,BSRGAN,IMG-20151029-WA0005
./stimuli/BSRGAN/x4/IMG-20170508-WA0004_BSRGAN.png,3.411764705882353,17,0.965924461108215,0.9393364366277243,x4,BSRGAN,IMG-20170508-WA0004
./stimuli/BSRGAN/x4/IMG-20170508-WA0005_BSRGAN.png,3.4545454545454546,11,0.9238069682614656,0.6875516509523286,x4,BSRGAN,IMG-20170508-WA0005
./stimuli/BSRGAN/x4/IMG_0651_BSRGAN.png,3.588235294117647,17,0.965924461108215,0.9393364366277243,x4,BSRGAN,IMG_0651
./stimuli/BSRGAN/x4/IMG_1665_BSRGAN.png,3.1875,16,1.1815454937959737,1.1086778913041726,x4,BSRGAN,IMG_1665
./stimuli/BSRGAN/x4/IMG_20170907_182814017_BSRGAN.png,3.0625,16,0.9897479546633452,0.9287087810503355,x4,BSRGAN,IMG_20170907_182814017
./stimuli/BSRGAN/x4/IMG_20180118_122557411_BSRGAN.png,1.9411764705882353,17,0.8503427544464504,0.8269362305593853,x4,BSRGAN,IMG_20180118_122557411
./stimuli/BSRGAN/x4/IMG_20180201_171046026_BSRGAN.png,2.8823529411764706,17,0.9537739842085315,0.9275204136012635,x4,BSRGAN,IMG_20180201_171046026
./stimuli/BSRGAN/x4/IMG_20180224_212247556_BSRGAN.png,3.4615384615384617,13,0.7979403016529343,0.6602252917735248,x4,BSRGAN,IMG_20180224_212247556
./stimuli/BSRGAN/x4/IMG_20180225_180057451_BSRGAN.png,2.5789473684210527,19,1.2575103599168849,1.304513083861144,x4,BSRGAN,IMG_20180225_180057451
./stimuli/BSRGAN/x4/IMG_20190505_194506274_HDR-EFFECTS_BSRGAN.png,2.9,10,2.073301286429426,1.449137674618944,x4,BSRGAN,IMG_20190505_194506274_HDR-EFFECTS
./stimuli/BSRGAN/x4/IMG_20190513_210752882_BSRGAN.png,2.6842105263157894,19,0.7905220666323354,0.8200698871944031,x4,BSRGAN,IMG_20190513_210752882
./stimuli/BSRGAN/x4/IMG_20190517_142525721-EFFECTS_BSRGAN.png,3.6,10,1.0003635367502413,0.6992058987801011,x4,BSRGAN,IMG_20190517_142525721-EFFECTS
./stimuli/BSRGAN/x4/IMG_20190531_214259013_BSRGAN.png,3.25,8,1.9478697991180591,1.164964745021435,x4,BSRGAN,IMG_20190531_214259013
./stimuli/BSRGAN/x4/IMG_20190604_212833103_BSRGAN.png,3.875,16,0.9432316496303574,0.8850612031567836,x4,BSRGAN,IMG_20190604_212833103
./stimuli/BSRGAN/x4/IMG_20190831_145604539_BSRGAN.png,2.6666666666666665,9,2.0337044878616357,1.3228756555322954,x4,BSRGAN,IMG_20190831_145604539
./stimuli/BSRGAN/x4/IMG_20190901_161832305_BSRGAN.png,2.5555555555555554,9,2.3201950636516235,1.509230856356236,x4,BSRGAN,IMG_20190901_161832305
./stimuli/BSRGAN/x4/IMG_20191031_173218684_BSRGAN.png,3.3076923076923075,13,1.3408078951774876,1.1094003924504583,x4,BSRGAN,IMG_20191031_173218684
./stimuli/BSRGAN/x4/IMG_20191101_115229045_BSRGAN.png,2.909090909090909,11,1.5265946434063276,1.1361818036340359,x4,BSRGAN,IMG_20191101_115229045
./stimuli/BSRGAN/x4/IMG_20191130_131452287_HDR_BSRGAN.png,3.1333333333333333,15,1.3799635787018074,1.245945806357946,x4,BSRGAN,IMG_20191130_131452287_HDR
./stimuli/BSRGAN/x4/IMG_20191130_144510482_BSRGAN.png,3.727272727272727,11,2.00112618660122,1.4893561757289013,x4,BSRGAN,IMG_20191130_144510482
./stimuli/BSRGAN/x4/IMG_20191210_094007177_BSRGAN.png,3.272727272727273,11,1.4829686193936693,1.1037127426019047,x4,BSRGAN,IMG_20191210_094007177
./stimuli/BSRGAN/x4/IMG_20200209_162238018_BSRGAN.png,3.4285714285714284,14,1.3370666753938574,1.1578684470436789,x4,BSRGAN,IMG_20200209_162238018
./stimuli/BSRGAN/x4/IMG_20200816_124118257_HDR_BSRGAN.png,3.0,17,0.9618913559731173,0.9354143466934853,x4,BSRGAN,IMG_20200816_124118257_HDR
./stimuli/BSRGAN/x4/IMG_20200819_124547156_BURST000_COVER_TOP_BSRGAN.png,3.076923076923077,13,1.3477731778664488,1.1151635501529555,x4,BSRGAN,IMG_20200819_124547156_BURST000_COVER_TOP
./stimuli/BSRGAN/x4/IMG_20200906_194627870_BSRGAN.png,3.4545454545454546,11,1.255206496974243,0.9341987329938275,x4,BSRGAN,IMG_20200906_194627870
./stimuli/BSRGAN/x4/IMG_20200928_164235267_HDR_BSRGAN.png,2.0588235294117645,17,1.058117232389982,1.028991510855053,x4,BSRGAN,IMG_20200928_164235267_HDR
./stimuli/BSRGAN/x4/IMG_20201127_182815_BSRGAN.png,3.090909090909091,11,1.4033635265168956,1.044465935734187,x4,BSRGAN,IMG_20201127_182815
