image,nima_q,nima_a,blur,blur_stength,ci,color_fulness,contrast,count_1,count_2,count_3,count_4,count_5,cpbd,deepgaze_connected_components,deepgaze_mean_saliency,deepgaze_std_saliency,dominant_color,fft,filename,mean_depth,mean_dominant_color,mean_segmentation,mos,neg,neu,niqe,noise,num_ratings,number_segmentation,pos,rule_of_thirds,saturation,si,simplicity,std,std_depth,std_segmentation,tone,unisalconnected_components,unisalmean_saliency,unisalstd_saliency
500px_cc0/medium/1011015165_Anemone-.jpg,5.065815232694149,4.209447958208784,55787.95972642404,0.44150255488016804,0.4274391036605998,166.87517973734367,89.16875391050796,14,6,7,2,1,0.47191011235955005,2,0.0027573529411760002,0.052438058182337,"[66, 75, 44]",56692.47575907157,500px_cc0/medium/1011015165_Anemone-.jpg,34076.57354072122,61.666666666666664,1.873933500402114,2.0,0.115268975,0.39091286,19.260589599609375,0.7843059895162601,30,14,0.4938182,4.5809227344761894e-07,37.136626151643426,0.32711615262751004,1.1178770364494991e-05,1.1447029429446782,17195.0842431895,2.23966689277353,0.782043921568627,2,0.008460998535156,0.091593722704912
500px_cc0/medium/223658055_Rocks.jpg,4.559231836348772,5.792848788026191,50165.531802438825,0.230427113199712,0.3816838343151911,139.81916193843813,82.1343976295568,1,2,0,11,16,0.9932634730538921,5,0.011065799120234001,0.10461045459257501,"[204, 174, 137]",68786.63206301036,500px_cc0/medium/223658055_Rocks.jpg,27077.80894413204,171.66666666666666,1.599186734489468,4.3,0.29985374,0.27790722,17.422088623046875,1.115198493750863,30,4,0.42223904,1.0,43.064110677083335,0.347689389731331,0.0077104270458220004,1.02216808119159,19900.76620479298,1.322981198182478,0.6419138235294111,5,0.014188773466117001,0.11826855953145
500px_cc0/medium/168899139_Giant_Universe.jpg,4.840742014348507,5.870900776943202,19970.717544661667,0.318496685078385,0.5130884753246119,51.19389181039408,95.5974587306267,2,2,2,11,7,0.9536679536679531,3,0.007092503438789001,0.083917815949655,"[243, 233, 208]",54377.64203668388,500px_cc0/medium/168899139_Giant_Universe.jpg,22455.73492714443,228.0,1.713141495601173,3.7916666666666665,0.35134676,0.3508291,19.06270980834961,0.45119585923841204,24,9,0.2978241,1.0,40.53967229669745,0.22433958659042302,5.619814328383655e-05,1.2150922908825972,21690.10615159215,2.642826152965449,0.8625682352941171,2,0.006513853250244001,0.080445155019296
500px_cc0/medium/223477547_Untitled.jpg,5.443130165338516,4.682290821700008,31276.693399770465,0.375028214532644,0.3844892670621509,111.24245195008497,92.19394033435279,1,9,9,6,1,0.9960861056751461,2,0.010389539930555,0.10139821196937801,"[72, 62, 15]",71098.8877825547,500px_cc0/medium/223477547_Untitled.jpg,24266.796351326837,49.666666666666664,4.435609923468696,2.8846153846153846,0.123391025,0.50202185,18.159996032714844,1.4390031271347499,26,13,0.3745872,2.0087973950921868e-08,65.06178356123453,0.356540662193154,9.038618187240388e-10,0.9519211344191524,18809.116979902457,3.01062297288723,0.9291886274509801,114,0.13547293345133402,0.342228020117322
500px_cc0/medium/243189027_Cars_plugged-in_at_a_charging_pole_2_.jpg,5.123404502868652,5.284145506618643,208804.24328650837,0.278974064576444,0.5897325025237783,161.29661181228067,89.12598812972237,8,6,2,2,1,0.9777975133214921,2,0.00328947368421,0.057259523636609,"[109, 107, 94]",66050.62635929135,500px_cc0/medium/243189027_Cars_plugged-in_at_a_charging_pole_2_.jpg,29213.661192331285,103.33333333333333,3.245960071767607,2.0526315789473686,0.23943733,0.45087016,17.23285484313965,1.095399077748152,19,11,0.30969253,0.9998887777328491,40.06471271407133,0.5385381945487441,0.00042679905891400004,1.2235505806429958,18814.541034558522,3.303554138310523,0.8289309803921571,20,0.02393212864237,0.15283776320339001
500px_cc0/medium/175868717_Shine_Bright_in_Midst_of_Darkness.jpg,5.04220375418663,5.331858134584536,2883.3622478070165,0.44395800240709704,0.4398725558921073,134.84420052584034,89.9803918557203,0,4,5,9,6,0.921370967741935,2,0.007961200585651,0.08886967914247501,"[82, 94, 106]",53068.72418128796,500px_cc0/medium/175868717_Shine_Bright_in_Midst_of_Darkness.jpg,14038.699623269762,94.0,0.22897800984134903,3.7083333333333335,0.1315119,0.60565335,20.594226837158203,0.1853252773132,24,5,0.2628347,6.609305273741484e-05,32.235473600216956,0.092852302115633,0.001637011766433,1.0417028979206269,15180.878615515465,0.49979726406506403,0.454686666666666,3,0.012721923292337001,0.11207174469990501
500px_cc0/medium/107140907_Tagetes.jpg,3.689267076551914,5.110819650515623,65711.9275160918,0.503258977584743,0.4324324275827536,146.77534342433117,85.47903887530805,1,6,10,4,2,0.8337500000000001,4,0.008615084525357001,0.09241679957658401,"[240, 247, 245]",58214.3697208229,500px_cc0/medium/107140907_Tagetes.jpg,24290.05696682259,244.0,9.341706008893508,3.0,0.17047712,0.29101107,19.1734619140625,0.5289293266997921,23,31,0.53851175,2.595367734473715e-14,35.678357438016526,0.318952901313301,4.1635695424702124e-07,1.0,14734.95659025951,7.553193354927199,0.9874019607843131,30,0.251579825017325,0.433920979743521
500px_cc0/medium/140186005_Buildings-PicLiberum_com_0016.jpg,4.776226870715618,6.246435312322745,213601.1970730981,0.269406449066374,0.4044652872272614,80.49188702588482,92.16665802501788,0,7,8,8,10,0.9922902494331061,6,0.071687133431085,0.257969161590138,"[14, 4, 1]",66200.5486651215,500px_cc0/medium/140186005_Buildings-PicLiberum_com_0016.jpg,25264.492052083333,6.333333333333333,2.7466093750000002,3.636363636363636,0.17282788,0.31168905,16.830913543701172,0.5474024333203841,33,12,0.5154831,6.1599126435897446e-21,56.19630677083334,0.5398134354278691,1.1185094990651122e-05,1.1406736446663277,15604.310827202906,2.613617875569311,0.98161851561707,10,0.14571979166666602,0.352825075615792
500px_cc0/medium/130002303_Boat.jpg,5.287122577428818,5.154203385411165,73595.0740441159,0.335387238894966,0.4813797291477359,123.60793782804075,84.95360852229219,1,9,4,8,3,0.9458762886597931,3,0.016243585043988002,0.12641096071507,"[99, 123, 158]",60286.24354023739,500px_cc0/medium/130002303_Boat.jpg,23739.335968162846,126.66666666666667,3.565234982893171,3.12,0.10708438,0.5761053,18.68700408935547,0.545481912830845,25,8,0.31681028,0.9971394538879391,34.31218072916667,0.362203287929003,0.202228844165802,1.16619037896906,20151.30634497216,2.5587456518688763,0.37455019607843104,14,0.036118956111543005,0.18658611181155701
500px_cc0/medium/79225887_Happy_Socks.jpg,5.31066981703043,4.756016791987349,29422.114191631463,0.510078249248448,0.4321286306830263,144.23029311467883,95.1116450353366,7,10,6,2,1,0.8107457898957491,3,0.006781524926686,0.082070310382957,"[161, 122, 58]",57230.10340889001,500px_cc0/medium/79225887_Happy_Socks.jpg,28665.946628626905,113.66666666666667,3.462752784290738,2.230769230769231,0.25506958,0.37311378,20.33863639831543,0.241041702728637,26,26,0.37181666,6.936116960787331e-07,49.12146511700533,0.198236697684139,0.964393496513366,1.0698669938900744,19188.58420077835,4.067882428424766,0.8649239215686271,2,0.019143830597889003,0.13703045044051002
